"Gene","Count","Phenotypes"
"Zm00001eb378870",2,"MLM_envGWAS_NHx_sorghum;FarmCPU_envGWAS_NHx_sorghum"
"Zm00001eb378880",2,"MLM_envGWAS_NHx_sorghum;Fst_NHx_sorghum"
"Zm00001eb378950",2,"Fst_N_maize;Fst_NHx_sorghum"
"Zm00001eb378970",2,"Fst_N_maize;FarmCPU_envGWAS_NHx_sorghum"
"Zm00001eb379020",2,"Fst_N_Sorghum;Fst_NHx_sorghum"
"Zm00001eb379030",2,"Fst_NHx_sorghum;FarmCPU_envGWAS_N"
"Zm00001eb379050",2,"Fst_NHx_sorghum;FarmCPU_envGWAS_N"
"Zm00001eb379090",2,"FarmCPU_envGWAS_N_sorghum;FarmCPU_envGWAS_N"
"Zm00001eb379100",2,"Fst_N_Sorghum;FarmCPU_envGWAS_N"
"Zm00001eb379120",2,"Fst_N_Sorghum;FarmCPU_envGWAS_N"
"Zm00001eb379610",2,"MLM_envGWAS_NHx;Fst_NHx_maize"
"Zm00001eb379730",2,"Fst_N_maize;TajimaD_Jarvis"
"Zm00001eb379990",2,"Fst_N_Sorghum;FarmCPU_envGWAS_NHx"
"Zm00001eb380080",2,"Fst_NHx_sorghum;FarmCPU_envGWAS_NHx"
"Zm00001eb380240",2,"Fst_N_Sorghum;Fst_NHx_sorghum"
"Zm00001eb380250",2,"Fst_Jarvis;Fst_N_maize"
"Zm00001eb380260",2,"Fst_Jarvis;Fst_N_maize"
"Zm00001eb380280",2,"Fst_Jarvis;Fst_N_maize"
"Zm00001eb380290",2,"Fst_Jarvis;Fst_N_maize"
"Zm00001eb380340",2,"TajimaD_Jarvis;Fst_N_maize"
"Zm00001eb380350",2,"TajimaD_Jarvis;Fst_N_maize"
"Zm00001eb380360",2,"TajimaD_Jarvis;Fst_N_maize"
"Zm00001eb380370",2,"TajimaD_Jarvis;Fst_N_maize"
"Zm00001eb380410",2,"Fst_NHx_maize;Fst_N_maize"
"Zm00001eb380420",2,"Fst_NHx_maize;Fst_N_maize"
"Zm00001eb380490",2,"Fst_N_Sorghum;FarmCPU_envGWAS_NHx"
"Zm00001eb380540",2,"Fst_N_maize;Fst_NHx_sorghum"
"Zm00001eb380580",2,"Fst_NHx_sorghum;FarmCPU_envGWAS_NHx"
"Zm00001eb380860",2,"Fst_N_maize;FarmCPU_envGWAS_NHx"
"Zm00001eb380870",2,"Fst_N_maize;FarmCPU_envGWAS_NHx"
"Zm00001eb381350",2,"MLM_envGWAS_NHx_sorghum;Fst_NHx_sorghum"
"Zm00001eb381530",2,"MLM_envGWAS_NHx_sorghum;Fst_N_maize"
"Zm00001eb381920",2,"Fst_Jarvis;FarmCPU_envGWAS_N_sorghum"
"Zm00001eb382260",2,"Fst_N_Sorghum;Fst_NHx_sorghum"
"Zm00001eb382360",2,"Fst_NHx_sorghum;Fst_N_maize"
"Zm00001eb382530",2,"TajimaD_Jarvis;MLM_envGWAS_NHx"
"Zm00001eb382660",2,"TajimaD_Jarvis;TajimaD_IndianChief"
"Zm00001eb382790",2,"FarmCPU_envGWAS_N_sorghum;TajimaD_Jarvis"
"Zm00001eb382880",2,"FarmCPU_envGWAS_NHx_sorghum;FarmCPU_envGWAS_NHx"
"Zm00001eb382890",2,"MLM_envGWAS_NHx;FarmCPU_envGWAS_NHx"
"Zm00001eb382980",2,"Fst_Jarvis;Fst_NHx_sorghum"
"Zm00001eb383000",2,"Fst_Jarvis;Fst_N_Sorghum"
"Zm00001eb383110",2,"Fst_Jarvis;Fst_N_Sorghum"
"Zm00001eb383530",2,"TajimaD_Jarvis;Fst_NHx_sorghum"
"Zm00001eb383540",2,"TajimaD_Jarvis;Fst_NHx_sorghum"
"Zm00001eb383550",2,"TajimaD_Jarvis;FarmCPU_envGWAS_NHx_sorghum"
"Zm00001eb383580",2,"TajimaD_Jarvis;Fst_NHx_maize"
"Zm00001eb383660",2,"FarmCPU_envGWAS_NHx;TajimaD_Jarvis"
"Zm00001eb383670",2,"FarmCPU_envGWAS_NHx;TajimaD_Jarvis"
"Zm00001eb383980",2,"Fst_Jarvis;FarmCPU_envGWAS_N"
"Zm00001eb383990",2,"Fst_Jarvis;FarmCPU_envGWAS_N"
"Zm00001eb384200",2,"TajimaD_Jarvis;Fst_NHx_sorghum"
"Zm00001eb384230",2,"TajimaD_Jarvis;Fst_NHx_sorghum"
"Zm00001eb384400",2,"MLM_envGWAS_N_sorghum;Fst_N_Sorghum"
"Zm00001eb384690",2,"MLM_envGWAS_NHx;FarmCPU_envGWAS_NHx"
"Zm00001eb384700",2,"FarmCPU_envGWAS_NHx;Fst_N_maize"
"Zm00001eb385000",2,"Fst_NHx_maize;Fst_IndianChief"
"Zm00001eb385010",2,"Fst_NHx_maize;Fst_IndianChief"
"Zm00001eb385030",2,"FarmCPU_envGWAS_NHx;Fst_NHx_sorghum"
"Zm00001eb385040",2,"FarmCPU_envGWAS_NHx;Fst_NHx_sorghum"
"Zm00001eb385110",2,"Fst_NHx_maize;Fst_N_maize"
"Zm00001eb385150",2,"Fst_NHx_maize;FarmCPU_envGWAS_NHx"
"Zm00001eb385200",2,"TajimaD_Jarvis;Fst_NHx_sorghum"
"Zm00001eb385210",2,"Fst_NHx_maize;Fst_NHx_sorghum"
"Zm00001eb385220",2,"TajimaD_Jarvis;Fst_NHx_sorghum"
"Zm00001eb385270",2,"Fst_NHx_maize;Fst_N_maize"
"Zm00001eb385300",2,"Fst_NHx_maize;FarmCPU_envGWAS_N"
"Zm00001eb385450",2,"MLM_envGWAS_NHx;Fst_N_maize"
"Zm00001eb385460",2,"MLM_envGWAS_NHx;Fst_N_maize"
"Zm00001eb385490",2,"FarmCPU_envGWAS_NHx_sorghum;FarmCPU_envGWAS_NHx"
"Zm00001eb385510",2,"TajimaD_Jarvis;Fst_NHx_sorghum"
"Zm00001eb385570",2,"TajimaD_Jarvis;FarmCPU_envGWAS_NHx_sorghum"
"Zm00001eb385580",2,"TajimaD_Jarvis;Fst_NHx_maize"
"Zm00001eb385590",2,"TajimaD_Jarvis;Fst_NHx_maize"
"Zm00001eb385840",2,"Fst_Jarvis;FarmCPU_envGWAS_NHx_sorghum"
"Zm00001eb385850",2,"Fst_Jarvis;FarmCPU_envGWAS_NHx_sorghum"
"Zm00001eb385860",2,"Fst_Jarvis;Fst_NHx_sorghum"
"Zm00001eb385870",2,"Fst_Jarvis;Fst_NHx_sorghum"
"Zm00001eb385880",2,"Fst_Jarvis;Fst_NHx_sorghum"
"Zm00001eb385990",2,"Fst_N_Sorghum;Fst_NHx_sorghum"
"Zm00001eb386040",2,"Fst_NHx_sorghum;FarmCPU_envGWAS_NHx"
"Zm00001eb386090",2,"MLM_envGWAS_NHx_sorghum;Fst_NHx_sorghum"
"Zm00001eb386100",2,"Fst_N_Sorghum;Fst_NHx_sorghum"
"Zm00001eb386140",2,"FarmCPU_envGWAS_N;MLM_envGWAS_N"
"Zm00001eb386260",2,"TajimaD_Jarvis;Fst_NHx_sorghum"
"Zm00001eb386270",2,"TajimaD_Jarvis;Fst_NHx_sorghum"
"Zm00001eb386300",2,"Fst_IndianChief;Fst_NHx_sorghum"
"Zm00001eb386320",2,"Fst_N_Sorghum;Fst_NHx_sorghum"
"Zm00001eb386390",2,"TajimaD_Jarvis;Fst_N_Sorghum"
"Zm00001eb386410",2,"TajimaD_Jarvis;Fst_N_Sorghum"
"Zm00001eb386500",2,"Fst_N_Sorghum;Fst_NHx_sorghum"
"Zm00001eb386600",2,"Fst_NHx_maize;Fst_N_maize"
"Zm00001eb386610",2,"Fst_NHx_maize;Fst_N_maize"
"Zm00001eb386620",2,"Fst_NHx_maize;Fst_N_maize"
"Zm00001eb386630",2,"Fst_N_maize;Fst_N_Sorghum"
"Zm00001eb386850",2,"FarmCPU_envGWAS_N_sorghum;FarmCPU_envGWAS_NHx_sorghum"
"Zm00001eb387050",2,"FarmCPU_envGWAS_N;MLM_envGWAS_N"
"Zm00001eb387060",2,"FarmCPU_envGWAS_N;MLM_envGWAS_N"
"Zm00001eb387280",2,"FarmCPU_envGWAS_NHx;Fst_NHx_sorghum"
"Zm00001eb387490",2,"MLM_envGWAS_NHx_sorghum;FarmCPU_envGWAS_N"
"Zm00001eb387510",2,"MLM_envGWAS_NHx_sorghum;FarmCPU_envGWAS_NHx"
"Zm00001eb387530",2,"MLM_envGWAS_NHx_sorghum;FarmCPU_envGWAS_NHx"
"Zm00001eb387820",2,"Fst_N_Sorghum;FarmCPU_envGWAS_N"
"Zm00001eb387880",2,"Fst_N_Sorghum;Fst_NHx_sorghum"
"Zm00001eb388110",2,"FarmCPU_envGWAS_N_sorghum;FarmCPU_envGWAS_NHx"
"Zm00001eb388200",2,"MLM_envGWAS_NHx;FarmCPU_envGWAS_NHx"
"Zm00001eb388210",2,"MLM_envGWAS_NHx;FarmCPU_envGWAS_NHx"
"Zm00001eb388460",2,"Fst_NHx_sorghum;Fst_N_Sorghum"
"Zm00001eb388490",2,"Fst_NHx_sorghum;FarmCPU_envGWAS_N"
"Zm00001eb388520",2,"Fst_NHx_sorghum;FarmCPU_envGWAS_N"
"Zm00001eb388590",2,"Fst_N_Sorghum;Fst_NHx_sorghum"
"Zm00001eb388610",2,"Fst_N_Sorghum;Fst_NHx_sorghum"
"Zm00001eb388620",2,"Fst_N_Sorghum;Fst_NHx_sorghum"
"Zm00001eb388670",2,"MLM_envGWAS_NHx_sorghum;Fst_NHx_sorghum"
"Zm00001eb388680",2,"MLM_envGWAS_NHx_sorghum;Fst_NHx_sorghum"
"Zm00001eb388690",2,"MLM_envGWAS_NHx_sorghum;Fst_NHx_sorghum"
"Zm00001eb388700",2,"Fst_Jarvis;Fst_NHx_sorghum"
"Zm00001eb388820",2,"TajimaD_Jarvis;Fst_N_Sorghum"
"Zm00001eb388830",2,"Fst_N_Sorghum;FarmCPU_envGWAS_N"
"Zm00001eb388910",2,"Fst_Jarvis;Fst_NHx_sorghum"
"Zm00001eb388920",2,"Fst_Jarvis;Fst_NHx_sorghum"
"Zm00001eb389050",2,"Fst_Jarvis;Fst_NHx_sorghum"
"Zm00001eb389070",2,"Fst_Jarvis;Fst_NHx_sorghum"
"Zm00001eb389120",2,"Fst_Jarvis;Fst_N_maize"
"Zm00001eb389160",2,"Fst_N_maize;FarmCPU_envGWAS_NHx"
"Zm00001eb389180",2,"Fst_N_maize;FarmCPU_envGWAS_NHx"
"Zm00001eb389190",2,"Fst_N_maize;FarmCPU_envGWAS_NHx"
"Zm00001eb389210",2,"Fst_N_maize;FarmCPU_envGWAS_NHx"
"Zm00001eb389220",2,"Fst_N_maize;FarmCPU_envGWAS_NHx"
"Zm00001eb389270",2,"Fst_N_maize;Fst_NHx_maize"
"Zm00001eb389280",2,"Fst_N_maize;Fst_NHx_maize"
"Zm00001eb389290",2,"Fst_N_maize;Fst_NHx_maize"
"Zm00001eb389300",2,"Fst_N_maize;Fst_NHx_maize"
"Zm00001eb389310",2,"Fst_N_maize;Fst_NHx_maize"
"Zm00001eb389320",2,"Fst_N_maize;Fst_NHx_maize"
"Zm00001eb389330",2,"Fst_N_maize;Fst_NHx_maize"
"Zm00001eb389370",2,"Fst_N_maize;Fst_NHx_maize"
"Zm00001eb389390",2,"Fst_N_maize;Fst_NHx_maize"
"Zm00001eb389400",2,"Fst_N_maize;Fst_NHx_maize"
"Zm00001eb389420",2,"Fst_NHx_maize;Fst_N_maize"
"Zm00001eb389430",2,"Fst_N_maize;TajimaD_Jarvis"
"Zm00001eb389500",2,"MLM_envGWAS_N;Fst_N_maize"
"Zm00001eb389640",2,"TajimaD_IndianChief;FarmCPU_envGWAS_N"
"Zm00001eb389650",2,"TajimaD_IndianChief;FarmCPU_envGWAS_N"
"Zm00001eb389660",2,"TajimaD_IndianChief;FarmCPU_envGWAS_N"
"Zm00001eb389670",2,"TajimaD_IndianChief;FarmCPU_envGWAS_N"
"Zm00001eb389680",2,"TajimaD_Jarvis;TajimaD_IndianChief"
"Zm00001eb389690",2,"TajimaD_Jarvis;TajimaD_IndianChief"
"Zm00001eb389700",2,"TajimaD_Jarvis;TajimaD_IndianChief"
"Zm00001eb389710",2,"TajimaD_Jarvis;TajimaD_IndianChief"
"Zm00001eb389720",2,"TajimaD_Jarvis;TajimaD_IndianChief"
"Zm00001eb389740",2,"TajimaD_Jarvis;FarmCPU_envGWAS_NHx"
"Zm00001eb389880",2,"TajimaD_Jarvis;FarmCPU_envGWAS_NHx"
"Zm00001eb389890",2,"FarmCPU_envGWAS_N;Fst_NHx_sorghum"
"Zm00001eb389900",2,"FarmCPU_envGWAS_N;Fst_NHx_sorghum"
"Zm00001eb389990",2,"Fst_IndianChief;TajimaD_Jarvis"
"Zm00001eb390450",2,"MLM_envGWAS_N;FarmCPU_envGWAS_N"
"Zm00001eb390620",2,"Fst_NHx_sorghum;Fst_N_Sorghum"
"Zm00001eb390640",2,"Fst_NHx_sorghum;FarmCPU_envGWAS_N_sorghum"
"Zm00001eb391340",2,"FarmCPU_envGWAS_N;FarmCPU_envGWAS_NHx"
"Zm00001eb391580",2,"Fst_Jarvis;FarmCPU_envGWAS_N"
"Zm00001eb391790",2,"TajimaD_Jarvis;Fst_NHx_sorghum"
"Zm00001eb391800",2,"TajimaD_Jarvis;Fst_NHx_sorghum"
"Zm00001eb391860",2,"FarmCPU_envGWAS_N_sorghum;TajimaD_IndianChief"
"Zm00001eb391870",2,"TajimaD_IndianChief;Fst_NHx_sorghum"
"Zm00001eb391880",2,"TajimaD_IndianChief;Fst_NHx_sorghum"
"Zm00001eb391910",2,"TajimaD_IndianChief;Fst_N_Sorghum"
"Zm00001eb391920",2,"TajimaD_IndianChief;Fst_N_Sorghum"
"Zm00001eb392000",2,"FarmCPU_envGWAS_N_sorghum;TajimaD_Jarvis"
"Zm00001eb392070",2,"TajimaD_Jarvis;FarmCPU_envGWAS_NHx"
"Zm00001eb392080",2,"TajimaD_Jarvis;FarmCPU_envGWAS_NHx"
"Zm00001eb392340",2,"TajimaD_Jarvis;Fst_N_Sorghum"
"Zm00001eb392480",2,"MLM_envGWAS_NHx;FarmCPU_envGWAS_NHx"
"Zm00001eb392570",2,"FarmCPU_envGWAS_N;FarmCPU_envGWAS_NHx"
"Zm00001eb392580",2,"FarmCPU_envGWAS_N;FarmCPU_envGWAS_NHx"
"Zm00001eb392590",2,"FarmCPU_envGWAS_N;FarmCPU_envGWAS_NHx"
"Zm00001eb392600",2,"Fst_N_Sorghum;Fst_NHx_sorghum"
"Zm00001eb392610",2,"Fst_N_Sorghum;Fst_NHx_sorghum"
"Zm00001eb392660",2,"Fst_N_Sorghum;FarmCPU_envGWAS_NHx"
"Zm00001eb392680",2,"Fst_N_Sorghum;FarmCPU_envGWAS_NHx"
"Zm00001eb392720",2,"FarmCPU_envGWAS_N;MLM_envGWAS_N"
"Zm00001eb392730",2,"FarmCPU_envGWAS_N;MLM_envGWAS_N"
"Zm00001eb392810",2,"FarmCPU_envGWAS_NHx;MLM_envGWAS_NHx"
"Zm00001eb392820",2,"FarmCPU_envGWAS_NHx;MLM_envGWAS_NHx"
"Zm00001eb392840",2,"TajimaD_IndianChief;FarmCPU_envGWAS_NHx"
"Zm00001eb392850",2,"TajimaD_IndianChief;FarmCPU_envGWAS_NHx"
"Zm00001eb392860",2,"TajimaD_IndianChief;FarmCPU_envGWAS_NHx"
"Zm00001eb392980",2,"FarmCPU_envGWAS_NHx;MLM_envGWAS_NHx"
"Zm00001eb393120",2,"FarmCPU_envGWAS_N;MLM_envGWAS_N"
"Zm00001eb393130",2,"FarmCPU_envGWAS_N;MLM_envGWAS_N"
"Zm00001eb393140",2,"FarmCPU_envGWAS_NHx;TajimaD_IndianChief"
"Zm00001eb393150",2,"MLM_envGWAS_NHx;FarmCPU_envGWAS_NHx"
"Zm00001eb393160",2,"MLM_envGWAS_NHx;FarmCPU_envGWAS_NHx"
"Zm00001eb393170",2,"MLM_envGWAS_NHx;FarmCPU_envGWAS_NHx"
"Zm00001eb393300",2,"Fst_N_Sorghum;Fst_NHx_sorghum"
"Zm00001eb393310",2,"Fst_N_Sorghum;Fst_NHx_sorghum"
"Zm00001eb393490",2,"MLM_envGWAS_NHx;FarmCPU_envGWAS_NHx"
"Zm00001eb393500",2,"MLM_envGWAS_NHx;FarmCPU_envGWAS_NHx"
"Zm00001eb393520",2,"FarmCPU_envGWAS_N;MLM_envGWAS_N"
"Zm00001eb393570",2,"FarmCPU_envGWAS_N;MLM_envGWAS_N"
"Zm00001eb393580",2,"FarmCPU_envGWAS_N;MLM_envGWAS_N"
"Zm00001eb394050",2,"MLM_envGWAS_N_sorghum;FarmCPU_envGWAS_N_sorghum"
"Zm00001eb394330",2,"FarmCPU_envGWAS_NHx;Fst_NHx_sorghum"
"Zm00001eb394440",2,"FarmCPU_envGWAS_N_sorghum;FarmCPU_envGWAS_NHx_sorghum"
"Zm00001eb394460",2,"Fst_N_Sorghum;Fst_NHx_sorghum"
"Zm00001eb394470",2,"Fst_N_Sorghum;Fst_NHx_sorghum"
"Zm00001eb394580",2,"Fst_N_Sorghum;Fst_NHx_sorghum"
"Zm00001eb394610",2,"FarmCPU_envGWAS_N_sorghum;Fst_NHx_sorghum"
"Zm00001eb394650",2,"Fst_N_Sorghum;Fst_NHx_sorghum"
"Zm00001eb394660",2,"Fst_N_Sorghum;Fst_NHx_sorghum"
"Zm00001eb394800",2,"MLM_envGWAS_NHx;FarmCPU_envGWAS_NHx"
"Zm00001eb395180",2,"Fst_N_Sorghum;FarmCPU_envGWAS_N"
"Zm00001eb395190",2,"FarmCPU_envGWAS_N_sorghum;FarmCPU_envGWAS_NHx"
"Zm00001eb395200",2,"Fst_N_Sorghum;FarmCPU_envGWAS_NHx"
"Zm00001eb395220",2,"Fst_N_Sorghum;FarmCPU_envGWAS_NHx"
"Zm00001eb395240",2,"Fst_N_Sorghum;FarmCPU_envGWAS_NHx"
"Zm00001eb395250",2,"FarmCPU_envGWAS_N_sorghum;FarmCPU_envGWAS_NHx"
"Zm00001eb395350",2,"Fst_N_Sorghum;Fst_NHx_sorghum"
"Zm00001eb395580",2,"Fst_N_Sorghum;Fst_NHx_sorghum"
"Zm00001eb395640",2,"FarmCPU_envGWAS_N_sorghum;FarmCPU_envGWAS_N"
"Zm00001eb395770",2,"MLM_envGWAS_NHx;Fst_N_Sorghum"
"Zm00001eb395800",2,"MLM_envGWAS_NHx_sorghum;TajimaD_IndianChief"
"Zm00001eb395850",2,"MLM_envGWAS_N;TajimaD_IndianChief"
"Zm00001eb396390",2,"Fst_NHx_sorghum;Fst_N_Sorghum"
"Zm00001eb396400",2,"Fst_NHx_sorghum;MLM_envGWAS_N_sorghum"
"Zm00001eb396410",2,"Fst_NHx_sorghum;MLM_envGWAS_N_sorghum"
"Zm00001eb396450",2,"MLM_envGWAS_N_sorghum;FarmCPU_envGWAS_NHx"
"Zm00001eb396540",2,"MLM_envGWAS_N_sorghum;Fst_N_Sorghum"
"Zm00001eb396620",2,"MLM_envGWAS_N_sorghum;Fst_N_Sorghum"
"Zm00001eb396640",2,"MLM_envGWAS_N_sorghum;Fst_N_Sorghum"
"Zm00001eb396660",2,"MLM_envGWAS_N_sorghum;Fst_N_Sorghum"
"Zm00001eb396670",2,"MLM_envGWAS_N_sorghum;Fst_N_Sorghum"
"Zm00001eb396680",2,"MLM_envGWAS_N_sorghum;Fst_N_Sorghum"
"Zm00001eb396730",2,"Fst_N_Sorghum;Fst_NHx_sorghum"
"Zm00001eb396880",2,"MLM_envGWAS_NHx;FarmCPU_envGWAS_NHx"
"Zm00001eb396890",2,"MLM_envGWAS_NHx;FarmCPU_envGWAS_NHx"
"Zm00001eb396900",2,"MLM_envGWAS_NHx;FarmCPU_envGWAS_NHx"
"Zm00001eb396910",2,"MLM_envGWAS_NHx;FarmCPU_envGWAS_NHx"
"Zm00001eb396970",2,"TajimaD_IndianChief;Fst_NHx_sorghum"
"Zm00001eb396990",2,"Fst_N_Sorghum;Fst_NHx_sorghum"
"Zm00001eb397060",2,"Fst_N_Sorghum;Fst_NHx_sorghum"
"Zm00001eb397070",2,"FarmCPU_envGWAS_N_sorghum;FarmCPU_envGWAS_NHx_sorghum"
"Zm00001eb397080",2,"Fst_N_Sorghum;Fst_NHx_sorghum"
"Zm00001eb397090",2,"Fst_N_Sorghum;Fst_NHx_sorghum"
"Zm00001eb397120",2,"FarmCPU_envGWAS_NHx;TajimaD_Jarvis"
"Zm00001eb397240",2,"Fst_N_Sorghum;FarmCPU_envGWAS_NHx"
"Zm00001eb397250",2,"Fst_N_Sorghum;FarmCPU_envGWAS_NHx"
"Zm00001eb397260",2,"FarmCPU_envGWAS_NHx;Fst_N_Sorghum"
"Zm00001eb397270",2,"FarmCPU_envGWAS_N_sorghum;FarmCPU_envGWAS_NHx"
"Zm00001eb397280",2,"FarmCPU_envGWAS_NHx;Fst_N_Sorghum"
"Zm00001eb398010",2,"TajimaD_Jarvis;FarmCPU_envGWAS_N"
"Zm00001eb398090",2,"TajimaD_Jarvis;FarmCPU_envGWAS_NHx"
"Zm00001eb398100",2,"TajimaD_Jarvis;FarmCPU_envGWAS_NHx"
"Zm00001eb398110",2,"TajimaD_Jarvis;FarmCPU_envGWAS_NHx"
"Zm00001eb398120",2,"TajimaD_Jarvis;FarmCPU_envGWAS_NHx"
"Zm00001eb398340",2,"FarmCPU_envGWAS_N;Fst_N_Sorghum"
"Zm00001eb398350",2,"Fst_N_Sorghum;FarmCPU_envGWAS_N"
"Zm00001eb398360",2,"Fst_N_Sorghum;FarmCPU_envGWAS_N"
"Zm00001eb398370",2,"FarmCPU_envGWAS_N_sorghum;FarmCPU_envGWAS_N"
"Zm00001eb398380",2,"Fst_N_Sorghum;Fst_NHx_sorghum"
"Zm00001eb398400",2,"Fst_N_Sorghum;Fst_NHx_sorghum"
"Zm00001eb398420",2,"Fst_N_Sorghum;Fst_NHx_sorghum"
"Zm00001eb398530",2,"FarmCPU_envGWAS_NHx_sorghum;Fst_Jarvis"
"Zm00001eb398540",2,"Fst_Jarvis;Fst_NHx_sorghum"
"Zm00001eb398550",2,"Fst_Jarvis;Fst_NHx_sorghum"
"Zm00001eb398560",2,"Fst_Jarvis;Fst_NHx_sorghum"
"Zm00001eb398630",2,"Fst_N_Sorghum;Fst_NHx_sorghum"
"Zm00001eb398680",2,"Fst_N_Sorghum;Fst_NHx_sorghum"
"Zm00001eb398860",2,"MLM_envGWAS_N_sorghum;FarmCPU_envGWAS_N"
"Zm00001eb398870",2,"MLM_envGWAS_N_sorghum;FarmCPU_envGWAS_N"
"Zm00001eb398880",2,"MLM_envGWAS_N_sorghum;FarmCPU_envGWAS_N"
"Zm00001eb398890",2,"MLM_envGWAS_N_sorghum;FarmCPU_envGWAS_N"
"Zm00001eb398940",2,"MLM_envGWAS_N_sorghum;Fst_N_Sorghum"
"Zm00001eb399150",2,"MLM_envGWAS_NHx;FarmCPU_envGWAS_NHx"
"Zm00001eb399440",2,"Fst_N_Sorghum;Fst_NHx_sorghum"
"Zm00001eb399450",2,"Fst_N_Sorghum;Fst_NHx_sorghum"
"Zm00001eb399490",2,"Fst_N_Sorghum;Fst_NHx_sorghum"
"Zm00001eb399570",2,"Fst_N_Sorghum;Fst_NHx_sorghum"
"Zm00001eb400230",2,"FarmCPU_envGWAS_N_sorghum;FarmCPU_envGWAS_NHx_sorghum"
"Zm00001eb400240",2,"Fst_N_Sorghum;Fst_NHx_sorghum"
"Zm00001eb400330",2,"Fst_N_Sorghum;Fst_NHx_sorghum"
"Zm00001eb400340",2,"Fst_N_Sorghum;Fst_NHx_sorghum"
"Zm00001eb400350",2,"Fst_N_Sorghum;Fst_NHx_sorghum"
"Zm00001eb400370",2,"FarmCPU_envGWAS_N_sorghum;FarmCPU_envGWAS_NHx_sorghum"
"Zm00001eb400380",2,"FarmCPU_envGWAS_N_sorghum;Fst_NHx_sorghum"
"Zm00001eb400390",2,"FarmCPU_envGWAS_N_sorghum;FarmCPU_envGWAS_NHx_sorghum"
"Zm00001eb400530",2,"Fst_N_Sorghum;FarmCPU_envGWAS_N"
"Zm00001eb400550",2,"Fst_N_Sorghum;FarmCPU_envGWAS_N"
"Zm00001eb400560",2,"Fst_N_Sorghum;FarmCPU_envGWAS_N"
"Zm00001eb400850",2,"FarmCPU_envGWAS_N_sorghum;FarmCPU_envGWAS_NHx_sorghum"
"Zm00001eb401120",2,"MLM_envGWAS_NHx;FarmCPU_envGWAS_NHx"
"Zm00001eb401130",2,"MLM_envGWAS_NHx;FarmCPU_envGWAS_NHx"
"Zm00001eb401140",2,"MLM_envGWAS_NHx;FarmCPU_envGWAS_NHx"
"Zm00001eb401150",2,"MLM_envGWAS_NHx;FarmCPU_envGWAS_NHx"
"Zm00001eb401220",2,"FarmCPU_envGWAS_NHx;FarmCPU_envGWAS_N"
"Zm00001eb401230",2,"FarmCPU_envGWAS_NHx;FarmCPU_envGWAS_N"
"Zm00001eb401310",2,"MLM_envGWAS_N;FarmCPU_envGWAS_N"
"Zm00001eb401320",2,"MLM_envGWAS_N;FarmCPU_envGWAS_N"
"Zm00001eb401340",2,"MLM_envGWAS_N;FarmCPU_envGWAS_N"
"Zm00001eb401350",2,"MLM_envGWAS_N;FarmCPU_envGWAS_N"
"Zm00001eb401360",2,"MLM_envGWAS_N;FarmCPU_envGWAS_N"
"Zm00001eb401730",2,"FarmCPU_envGWAS_NHx;MLM_envGWAS_NHx"
"Zm00001eb401750",2,"FarmCPU_envGWAS_NHx;MLM_envGWAS_NHx"
"Zm00001eb402420",2,"MLM_envGWAS_NHx;FarmCPU_envGWAS_NHx"
"Zm00001eb402430",2,"MLM_envGWAS_NHx;FarmCPU_envGWAS_NHx"
"Zm00001eb402440",2,"MLM_envGWAS_NHx;FarmCPU_envGWAS_NHx"
"Zm00001eb402560",2,"FarmCPU_envGWAS_N;FarmCPU_envGWAS_NHx"
"Zm00001eb402570",2,"FarmCPU_envGWAS_N;FarmCPU_envGWAS_NHx"
"Zm00001eb402580",2,"FarmCPU_envGWAS_N;FarmCPU_envGWAS_NHx"
"Zm00001eb402590",2,"FarmCPU_envGWAS_N;FarmCPU_envGWAS_NHx"
"Zm00001eb402600",2,"FarmCPU_envGWAS_N;FarmCPU_envGWAS_NHx"
"Zm00001eb402610",2,"FarmCPU_envGWAS_N;FarmCPU_envGWAS_NHx"
"Zm00001eb402630",2,"FarmCPU_envGWAS_N;FarmCPU_envGWAS_NHx"
"Zm00001eb402640",2,"FarmCPU_envGWAS_NHx;FarmCPU_envGWAS_N"
"Zm00001eb402660",2,"FarmCPU_envGWAS_NHx;FarmCPU_envGWAS_N"
"Zm00001eb403690",2,"Fst_Jarvis;FarmCPU_envGWAS_NHx"
"Zm00001eb403700",2,"Fst_Jarvis;FarmCPU_envGWAS_NHx"
"Zm00001eb403710",2,"Fst_Jarvis;FarmCPU_envGWAS_NHx"
"Zm00001eb403720",2,"Fst_Jarvis;FarmCPU_envGWAS_NHx"
"Zm00001eb403730",2,"Fst_Jarvis;FarmCPU_envGWAS_NHx"
"Zm00001eb403740",2,"Fst_Jarvis;FarmCPU_envGWAS_NHx"
"Zm00001eb403900",2,"Fst_Jarvis;FarmCPU_envGWAS_N"
"Zm00001eb403910",2,"Fst_Jarvis;FarmCPU_envGWAS_N"
"Zm00001eb403920",2,"Fst_Jarvis;FarmCPU_envGWAS_N"
"Zm00001eb404010",2,"MLM_envGWAS_NHx_sorghum;FarmCPU_envGWAS_NHx"
"Zm00001eb404410",2,"MLM_envGWAS_NHx;FarmCPU_envGWAS_NHx"
"Zm00001eb404580",2,"FarmCPU_envGWAS_N_sorghum;MLM_envGWAS_N"
"Zm00001eb404630",2,"MLM_envGWAS_NHx_sorghum;Fst_NHx_sorghum"
